Title,News_url,Image_url,Label
Proposed New Internet Law in Mauritius Raises Serious Human Rights Concerns,https://www.activistpost.com/2021/05/proposed-new-internet-law-in-mauritius-raises-serious-human-rights-concerns.html?utm_source=Twitter&utm_medium=Social&utm_campaign=OneUpApp,https://www.activistpost.com/wp-content/uploads/2021/05/mauritius-spying.jpg,1
Invention Uses Microbes to Convert Plastic Waste into Edible Protein. But Would You Eat It?,https://www.activistpost.com/2021/07/invention-uses-microbes-to-convert-plastic-waste-into-edible-protein-but-would-you-eat-it.html?utm_source=Twitter&utm_medium=Social&utm_campaign=OneUpApp,https://www.activistpost.com/wp-content/uploads/2021/07/place-setting-pix.jpg,1
Government's Paycheck Protection Program bails out billionaire George Soros,https://www.wnd.com/2021/06/governments-paycheck-protection-program-bails-billionaire-george-soros/?utm_source=twitter&utm_medium&utm_content=2021-06-03,https://www.wnd.com/wp-content/uploads/2020/05/closed_covid-19.jpg,1
U. Illinois Implements “Pass COVID/No Pass COVID” Grading Scale to “help ease the stress”,https://www.activistpost.com/2021/02/u-illinois-implements-pass-covid-no-pass-covid-grading-scale-to-help-ease-the-stress.html,https://www.activistpost.com/wp-content/uploads/2021/02/covid-pass-campus-reform.jpg,0
DeSantis signs bills combatting Chinese influence in U.S.,https://www.wnd.com/2021/06/desantis-signs-bills-combatting-chinese-influence-u-s/?utm_source=twitter&utm_medium&utm_content=2021-06-07,https://www.wnd.com/wp-content/uploads/2013/05/south_miami_beach.jpg,1
Restaurants begin telling customers to show proof of vaccination or get no service,https://endtimeheadlines.org/2021/07/restaurants-begin-telling-customers-to-show-proof-of-vaccination-or-get-no-service/,https://endtimeheadlines.org/wp-content/uploads/2021/07/shutterstock_1992344744.jpeg,0
Biden wants to shove money into illegal eviction program before courts can rule,https://www.wnd.com/2021/08/biden-wants-shove-money-illegal-program-courts-can-rule/?utm_source=twitter&utm_medium&utm_content=2021-08-06,https://www.wnd.com/wp-content/uploads/2014/04/brooklyn_apartments.jpg,1
Exposed and Unprotected: 1.1 Billion Records of CVS Health Customers Posted Online,https://www.activistpost.com/2021/06/exposed-and-unprotected-1-1-billion-records-of-cvs-health-customers-posted-online.html?utm_source=Twitter&utm_medium=Social&utm_campaign=OneUpApp,https://www.activistpost.com/wp-content/uploads/2021/06/pill-box-pix.jpg,1
"The U.S. Has Lost More Than 110,000 Restaurants, Setting The Stage For A Commercial Real Estate Collapse Of Epic Proportions",https://www.activistpost.com/2021/01/the-u-s-has-lost-more-than-110000-restaurants-setting-the-stage-for-a-commercial-real-estate-collapse-of-epic-proportions.html,https://www.activistpost.com/wp-content/uploads/2021/01/restaurant-collapse-ecb.jpg,0
"The Global Supply Collapse Continues to Get Worse: Shortages of Clothing, Appliances, Food, and Other Essentials",https://www.naturalblaze.com/2021/01/the-global-supply-collapse-continues-to-get-worse-shortages-of-clothing-appliances-food-and-other-essentials.html?utm_source=Twitter&utm_medium=Social&utm_campaign=OneUpApp,https://www.naturalblaze.com/wp-content/uploads/2021/01/global-supply.jpg,1
Keep out of reach of parents': Hormone drugs feature disturbing label,https://www.wnd.com/2021/03/keep-reach-parents-hormone-drugs-feature-disturbing-label/?utm_source=twitter&utm_medium&utm_content=2021-03-15,https://www.wnd.com/wp-content/uploads/2021/03/hormone-drugs-keep-out-of-reacho0f-parents-tw.jpg,0
Oakland Privacy and the People of Vallejo Prevail in the Fight For Surveillance Accountability,https://www.activistpost.com/2021/01/oakland-privacy-and-the-people-of-vallejo-prevail-in-the-fight-for-surveillance-accountability.html?utm_source=Twitter&utm_medium=Social&utm_campaign=OneUpApp,https://www.activistpost.com/wp-content/uploads/2021/01/oakland-eff-surveillance.jpg,1
Doctors go for 'fewer lives saved' to impose 'equity' in medicine,https://www.wnd.com/2021/08/doctors-go-fewer-lives-saved-impose-equity-medicine/?utm_source=twitter&utm_medium&utm_content=2021-08-15,https://www.wnd.com/wp-content/uploads/2019/11/cemetery-gravestones-dead-death-pixabay.jpg,1
These Small Yet Vital Things Can Help You Survive the SHTF With Your Sanity Intact,https://www.naturalblaze.com/2021/03/these-small-yet-vital-things-can-help-you-survive-the-shtf-with-your-sanity-intact.html,https://www.naturalblaze.com/wp-content/uploads/2021/03/strife-op.jpg,1
"Poll: 4 in 5 Americans prefer offensive, inaccurate speech over censorship",https://www.wnd.com/2021/06/4922335/?utm_source=twitter&utm_medium&utm_content=2021-06-10,https://www.wnd.com/wp-content/uploads/2021/06/speech-grafitti-pixabay-1.jpg,1
"New N.Y. governor reveals 12,000 additional COVID deaths hidden by Cuomo",https://www.wnd.com/2021/08/new-n-y-governor-reveals-12000-additional-covid-deaths-hidden-cuomo/?utm_source=twitter&utm_medium&utm_content=2021-08-25,https://www.wnd.com/wp-content/uploads/2019/10/empire-state-building-nyc-new-york-city-full-moon-night-sky-pixabay.jpg,1
"WHO gave China veto power over Wuhan flu investigators, report says",https://www.wnd.com/2021/03/gave-china-veto-power-wuhan-flu-investigators-report-says/?utm_source=twitter&utm_medium&utm_content=2021-03-19,https://www.wnd.com/wp-content/uploads/2020/03/coronavirus_made_in_china.jpg,1
The costs of CRT: The equality that Americans have fought for,https://www.wnd.com/2021/08/costs-crt-equality-americans-fought/?utm_source=twitter&utm_medium&utm_content=2021-08-22,https://www.wnd.com/wp-content/uploads/2021/08/bumper-stickers-seether-angry-anger-road-rage-devil-satan-evil-haters-jk.jpeg,1
Trickery: Fake animal 'tragedy' boosted globalist 'Great Reset',https://www.wnd.com/2021/01/4888805/?utm_source=twitter&utm_medium&utm_content=2021-01-31,https://www.wnd.com/wp-content/uploads/2021/01/walrus-netflix.jpg,0
10 Crazy Examples of Unrelated Waste and Partisan Kick-Backs in New “COVID” Bill,https://www.activistpost.com/2021/02/10-crazy-examples-of-unrelated-waste-and-partisan-kick-backs-in-new-covid-bill.html?utm_source=Twitter&utm_medium=Social&utm_campaign=OneUpApp,https://www.activistpost.com/wp-content/uploads/2018/02/wall-street-michael-dantuono.jpg,0
Wuhan lab researcher's wife 'died of COVID-like illness in December 2019',https://www.wnd.com/2021/05/wuhan-lab-researchers-wife-died-covid-like-illness-december-2019/?utm_source=twitter&utm_medium&utm_content=2021-05-30,https://www.wnd.com/wp-content/uploads/2020/05/coronavirus-covid-19-red-background-by0edward-jenner-pexels-copyright-free.jpg,0
Rove: White House injecting partisan politics into door-to-door COVID vax push,https://www.wnd.com/2021/07/rove-white-house-injecting-partisan-politics-covid-vaccinations/?utm_source=twitter&utm_medium&utm_content=2021-07-16,https://www.wnd.com/wp-content/uploads/2021/07/Coronavirus-crisis-Pixabay.jpg,1
Airbnb CEO Warns Travel “Will Never Go Back To Normal”,https://www.activistpost.com/2021/01/airbnb-ceo-warns-travel-will-never-go-back-to-normal.html?utm_source=Twitter&utm_medium=Social&utm_campaign=OneUpApp,https://www.activistpost.com/wp-content/uploads/2021/01/airbnb.jpg,0
"HERE WE GO AGAIN! Expert warns that “tougher tactics” needed to inoculate the population amid COVID spike among unvaccinated, Fauci says children 3 years and older should wear masks",https://endtimeheadlines.org/2021/07/here-we-go-again-expert-warns-that-tougher-tactics-needed-to-inoculate-the-population-amid-covid-spike-among-unvaccinated-fauci-says-children-3-years-and-older-should-wear-masks/,https://endtimeheadlines.org/wp-content/uploads/2021/07/shutterstock_1697873311.jpeg,0
Biden’s $6 Trillion Socialist Budget Will Cause Even More Inflation And Even More Shortages,https://www.activistpost.com/2021/05/bidens-6-trillion-socialist-budget-will-cause-even-more-inflation-and-even-more-shortages.html?utm_source=Twitter&utm_medium=Social&utm_campaign=OneUpApp,https://www.activistpost.com/wp-content/uploads/2021/05/money-inflation-debt-ecb.jpg,0
Don't talk to your neighbors': 1 country reimposes lockdowns after single COVID case,https://www.wnd.com/2021/08/dont-talk-neighbors-1-country-reimposes-lockdowns-single-covid-case/?utm_source=twitter&utm_medium&utm_content=2021-08-17,https://www.wnd.com/wp-content/uploads/2021/01/lockdown-businesses-economy-jobs-columns-unemployment-covid-coronavirus-jk.jpg,1
Gov. Ron DeSantis: 'Florida is open and we've got your back',https://www.wnd.com/2021/02/gov-ron-desantis-florida-open-got-back/?utm_source=twitter&utm_medium&utm_content=2021-02-01,https://www.wnd.com/wp-content/uploads/2021/01/license-plates-florida-gators-Goooo-college-students-jk.jpeg,1
"“New Normal” Tourism: “They’re Watching You, Wherever You Walk”",https://www.activistpost.com/2021/01/new-normal-tourism-theyre-watching-you-wherever-you-walk.html?utm_source=Twitter&utm_medium=Social&utm_campaign=OneUpApp,https://www.activistpost.com/wp-content/uploads/2021/01/tourism-surveillance-tnat.jpg,1
WND is facing an existential threat. How you can help,https://www.wnd.com/2021/07/wnd-facing-existential-threat-can-help/?utm_source=twitter&utm_medium&utm_content=2021-07-14,https://www.wnd.com/wp-content/uploads/2021/05/surveillance-watching-monitoring-radar-sonar-masks-covid-coronavirus-battleships-military-defense-jpg.jpg,1
Media concealing profile of anti-Asian attackers,https://www.wnd.com/2021/05/4913105/?utm_source=twitter&utm_medium&utm_content=2021-05-04,https://www.wnd.com/wp-content/uploads/2021/05/anti-asian-attack.jpg,0
Hong Kong Cops Threaten To “Kick Door Down” For Anybody Who Dosn’t Open For COVID Test,https://www.activistpost.com/2021/02/hong-kong-cops-threaten-to-kick-door-down-for-anybody-who-dosnt-open-for-covid-test.html,https://www.activistpost.com/wp-content/uploads/2021/02/danger.jpg,1
Japan eyes ban on all Olympic spectators to avoid COVID spread,https://www.wnd.com/2021/07/japan-eyes-ban-olympic-spectators-avoid-covid-spread/?utm_source=twitter&utm_medium&utm_content=2021-07-07,https://www.wnd.com/wp-content/uploads/2021/04/stadium-empty-bleachers-seats-lockdown-alone-lonely-soccer-sports-playing-field-pixabay.jpg,0
Listed: 4 hurdles for plan to let Americans injured by COVID sue China,https://www.wnd.com/2021/06/listed-4-hurdles-plan-let-americans-injured-covid-sue-china/?utm_source=twitter&utm_medium&utm_content=2021-06-27,https://www.wnd.com/wp-content/uploads/2021/05/signs-face-masks-required-covid-coronavirus-lockdowns-jk.jpeg,1
Fake news' giants joining Twitter as power censors,https://www.wnd.com/2021/08/fake-news-giants-join-twitter-power-censors/?utm_source=twitter&utm_medium&utm_content=2021-08-03,https://www.wnd.com/wp-content/uploads/2021/07/america-live-it-love-it-get-the-hell-out-tshirt-patriotic-americans-flag-jk.jpg,1
"Over 30,000 US Veterans of Post-9/11 Wars Have Killed Themselves Since 2001",https://www.activistpost.com/2021/06/over-30000-us-veterans-of-post-9-11-wars-have-killed-themselves-since-2001.html?utm_source=Twitter&utm_medium=Social&utm_campaign=OneUpApp,https://www.activistpost.com/wp-content/uploads/2018/09/war.jpg,0
Bloodbath: Al-Qaida urges 'lone wolf' terrorists to exploit U.S. civil unrest,https://www.wnd.com/2021/04/4908679/?utm_source=twitter&utm_medium&utm_content=2021-04-18,https://www.wnd.com/wp-content/uploads/2020/06/floyd-protest-new-york.jpg,1
Palantir Buys Over $50 Million Of Gold Bars: “Preparing For A Future With More Black Swans”,https://www.activistpost.com/2021/08/palantir-buys-over-50-million-of-gold-bars-preparing-for-a-future-with-more-black-swans.html?utm_source=Twitter&utm_medium=Social&utm_campaign=OneUpApp,https://www.activistpost.com/wp-content/uploads/2019/12/gold-bitcoin-1024x662-1.jpg,0
DeMint warns America's decline linked to 'death of truth',https://www.wnd.com/2021/05/demint-warns-americas-decline-linked-death-truth/?utm_source=twitter&utm_medium&utm_content=2021-05-15,https://www.wnd.com/wp-content/uploads/2015/06/truth_lies.jpg,0
More and more restaurants across America is now requiring proof of COVID vaccine,https://endtimeheadlines.org/2021/07/more-and-more-restaurants-across-america-is-now-requiring-proof-of-covid-vaccine/,https://endtimeheadlines.org/wp-content/uploads/2021/07/shutterstock_364151948.jpg,0
Now Americans are signing petition to jail 'anti-vaxxers',https://www.wnd.com/2021/08/now-americans-signing-petition-jail-anti-vaxxers/?utm_source=twitter&utm_medium&utm_content=2021-08-05,https://www.wnd.com/wp-content/uploads/2012/11/121109petition.jpg,0
Senate nearly unanimous in move against 'hate crimes',https://www.wnd.com/2021/04/senate-nearly-unanimous-move-hate-crimes/?utm_source=twitter&utm_medium&utm_content=2021-04-15,https://www.wnd.com/wp-content/uploads/2017/11/Hate-Wiki-Commons.jpg,0
And Now Rents Are Soaring Too,https://www.activistpost.com/2021/05/and-now-rents-are-soaring-too.html?utm_source=Twitter&utm_medium=Social&utm_campaign=OneUpApp,https://www.activistpost.com/wp-content/uploads/2021/04/housing-cost-pix.jpg,1
Tells his members that those who wear masks will be removed,https://endtimeheadlines.org/2021/07/tennessee-pastor-says-im-sick-of-it-tells-his-members-that-those-who-wear-masks-will-be-removed/,https://endtimeheadlines.org/wp-content/uploads/2021/07/shutterstock_1820407358.jpeg,0
Covid: How the West Embraced Central Planning and Abandoned Human Rights,https://www.activistpost.com/2021/08/covid-how-the-west-embraced-central-planning-and-abandoned-human-rights.html?utm_source=Twitter&utm_medium=Social&utm_campaign=OneUpApp,https://www.activistpost.com/wp-content/uploads/2018/11/collectivist-policies-1024x550-1.jpg,1
Underground Fiber Optics Cables Allow People and Cars to Be Tracked. Did You Know?,https://www.activistpost.com/2021/06/underground-fiber-optics-cables-allow-people-and-cars-to-be-tracked-did-you-know.html?utm_source=Twitter&utm_medium=Social&utm_campaign=OneUpApp,https://www.activistpost.com/wp-content/uploads/2021/06/fiber-optic-surveillance-pix.jpg,1
Why U.S. needs to have MORE people working at U.N.,https://www.wnd.com/2021/02/u-s-needs-people-working-u-n/?utm_source=twitter&utm_medium&utm_content=2021-02-27,https://www.wnd.com/wp-content/uploads/2015/10/United-Nations-flags.jpg,1
How elites are leveraging COVID to 'Reset' the world,https://www.wnd.com/2021/01/elites-leveraging-covid-reset-world/?utm_source=twitter&utm_medium&utm_content=2021-01-03,https://www.wnd.com/wp-content/uploads/2020/10/earth_chain.jpg,1
A disaster': Americans drop truth bomb on Kamala Harris,https://www.wnd.com/2021/07/disaster-americans-drop-truth-bomb-kamala-harris/?utm_source=twitter&utm_medium&utm_content=2021-07-19,https://www.wnd.com/wp-content/uploads/2021/06/kamala-harris-masks-covid-coronavirus-behind-curtains.jpg,0
Trump official: Evidence for Wuhan lab error 'far outweighs' other theories,https://www.wnd.com/2021/02/trump-official-evidence-wuhan-lab-error-far-outweighs-theories/?utm_source=twitter&utm_medium&utm_content=2021-02-21,https://www.wnd.com/wp-content/uploads/2021/02/nurses-doctors-face-masks-shield-glasses-medical-healthy-coronavirus-covid-military-defense.jpg,1
Mortgage Companies Cash in on Pandemic Relief,https://www.activistpost.com/2021/06/mortgage-companies-cash-in-on-pandemic-relief.html?utm_source=Twitter&utm_medium=Social&utm_campaign=OneUpApp,https://www.activistpost.com/wp-content/uploads/2020/07/house-key-pixabay-1024x585-1-1024x585-1.jpg,1
"Orlando mayor urges water limits because of Liquid oxygen shortage, Outbreak shuts entire police force in Illinois…",https://endtimeheadlines.org/2021/08/orlando-mayor-urges-water-limits-because-of-liquid-oxygen-shortage-outbreak-shuts-entire-police-force-in-illinois/,https://endtimeheadlines.org/wp-content/uploads/2021/08/shutterstock_101620264.jpeg,0
People going crazy': Home prices hit highest rate of growth ever,https://www.wnd.com/2021/06/people-going-crazy-home-prices-hit-highest-rate-growth-ever/?utm_source=twitter&utm_medium&utm_content=2021-06-29,https://www.wnd.com/wp-content/uploads/2021/03/mansions-houses-homes-palaces-real-estate-wealthy-rich-luxury-florida-palm-trees-jk.jpg,1
The Great Semiconductor Shortage,https://www.activistpost.com/2021/07/the-great-semiconductor-shortage.html?utm_source=Twitter&utm_medium=Social&utm_campaign=OneUpApp,https://www.activistpost.com/wp-content/uploads/2021/07/knot-aier.jpg,1
Cognitive Decline Due to Aging Can Be Reversed in Mice – Here’s What The New Study Means For Humans,https://www.naturalblaze.com/2021/01/cognitive-decline-due-to-aging-can-be-reversed-in-mice-heres-what-the-new-study-means-for-humans.html?utm_source=Twitter&utm_medium=Social&utm_campaign=OneUpApp,https://www.naturalblaze.com/wp-content/uploads/2021/01/cognitive-decline.jpg,0
Portland Police Department says it doesn't track gang activity as gang violence rises,https://www.wnd.com/2021/06/portland-police-department-says-doesnt-track-gang-activity-gang-violence-rises/?utm_source=twitter&utm_medium&utm_content=2021-06-18,https://www.wnd.com/wp-content/uploads/2013/08/130830gangsilhouette.jpg,0
How the Government Used the Pandemic to Crush Small Businesses—and Why: An Interview With Carol Roth,https://www.activistpost.com/2021/07/how-the-government-used-the-pandemic-to-crush-small-businesses-and-why-an-interview-with-carol-roth.html?utm_source=Twitter&utm_medium=Social&utm_campaign=OneUpApp,https://www.activistpost.com/wp-content/uploads/2021/07/out-of-business-fee.jpg,1
Post-COVID prediction: Spike in advanced cancers,https://www.wnd.com/2021/05/post-covid-prediction-spike-advanced-cancers/?utm_source=twitter&utm_medium&utm_content=2021-05-23,https://www.wnd.com/wp-content/uploads/2019/07/cigarettes-smoking-skull-lung-cancer-tobacco-butts-death-disease-sickness-pixabay.jpg,1
10 disasters that has gripped the world in the past few months,https://endtimeheadlines.org/2021/07/10-disasters-that-has-gripped-the-world-in-the-past-few-months/,https://endtimeheadlines.org/wp-content/uploads/2021/07/shutterstock_707126860.jpeg,0
"Viruses, Lockdowns, and Biomic Learning",https://www.naturalblaze.com/2020/11/viruses-lockdowns-and-biomic-learning.html,https://www.naturalblaze.com/wp-content/uploads/2020/11/viruses-lockdown-scaled.jpg,1
Fears of food shortages spread in Britain,https://endtimeheadlines.org/2021/07/fears-of-food-shortages-spread-in-britain/,https://endtimeheadlines.org/wp-content/uploads/2021/07/shutterstock_1672189930.jpeg,0
Kids' health focus turning to unsafe hand sanitizers,https://www.wnd.com/2021/07/kids-health-focus-turning-unsafe-hand-sanitizers/?utm_source=twitter&utm_medium&utm_content=2021-07-29,https://www.wnd.com/wp-content/uploads/2021/07/charity-begging-hands-Pixabay.jpg,0
Gab launches brand-new job board to help unvaccinated Americans,https://www.wnd.com/2021/08/gab-launches-brand-new-job-board-help-unvaccinated-americans/?utm_source=twitter&utm_medium&utm_content=2021-08-24,https://www.wnd.com/wp-content/uploads/2021/08/gab-job-board-no-vax-mandate.jpeg,0
A Bill Has Been Introduced In Congress That Would Ban Tens Of Millions Of Americans From Flying,https://www.activistpost.com/2021/08/a-bill-has-been-introduced-in-congress-that-would-ban-tens-of-millions-of-americans-from-flying.html?utm_source=Twitter&utm_medium=Social&utm_campaign=OneUpApp,https://www.activistpost.com/wp-content/uploads/2020/03/airport-empty.jpg,1
Getting bureaucrats to stop blocking best meds,https://www.wnd.com/2021/06/getting-bureaucrats-stop-blocking-best-meds/?utm_source=twitter&utm_medium&utm_content=2021-06-20,https://www.wnd.com/wp-content/uploads/2020/12/pills-drugs-vitamins-medicine-Pixabay-copyright-free-image.jpg,0
Gym Owner Details Constant Harassment by Canadian COVID Police State,https://www.activistpost.com/2021/04/gym-owner-details-constant-harassment-by-canadian-covid-police-state-16-visits-no-fines.html?utm_source=Twitter&utm_medium=Social&utm_campaign=OneUpApp,https://www.activistpost.com/wp-content/uploads/2021/04/canada-police.jpg,0
"Shock survey: Most economists favor COVID vaccine passports, mandates",https://www.wnd.com/2021/08/shock-survey-economists-favor-covid-vaccine-passports-mandates/?utm_source=twitter&utm_medium&utm_content=2021-08-23,https://www.wnd.com/wp-content/uploads/2020/12/vaccines-pfizer-coronavirus-covid-military-defense-jpg.jpg,1
Children’s Hospitals Grapple With Wave Of Mental Illness,https://www.naturalblaze.com/2021/01/childrens-hospitals-grapple-with-wave-of-mental-illness.html?utm_source=Twitter&utm_medium=Social&utm_campaign=OneUpApp,https://www.naturalblaze.com/wp-content/uploads/2021/01/child-mental-health-zh.jpg,0
WHO defends appointing compromised U.S. scientist to Wuhan investigation,https://www.wnd.com/2021/03/defends-appointing-compromised-u-s-scientist-wuhan-investigation/?utm_source=twitter&utm_medium&utm_content=2021-03-03,https://www.wnd.com/wp-content/uploads/2020/06/blood-testing-science-research-doctors-nurses-healthy-latex-purple-disease-gloves-coronavirus-covid-19-military-defense.jpg,0
Biden budget puts Debt Clock's $50 trillion forecast 'on track',https://www.wnd.com/2021/06/biden-budget-puts-debt-clocks-50-trillion-forecast-track/?utm_source=twitter&utm_medium&utm_content=2021-06-13,https://www.wnd.com/wp-content/uploads/2013/02/national_debt_clock.jpg,1
Redefinition of 'independent contractor' would be 'devastating',https://www.wnd.com/2021/03/redefinition-independent-contractor-devastating/?utm_source=twitter&utm_medium&utm_content=2021-03-13,https://www.wnd.com/wp-content/uploads/2021/03/Freelance-work-job-Pixabay-copyright-free-image.jpg,1
"Judicial Watch Sues for Records of New York, Pennsylvania COVID-19 Nursing Homes Policies",http://jwatch.us/neLAtn,https://www.judicialwatch.org/wp-content/uploads/2021/03/JudicialWatch_Social_PressRelease-Covid_1200x627_v1.jpg,0
NYC orders COVID vaccines or weekly tests for ALL public employees..More EU states requiring proof of vaccine to enter public places,https://endtimeheadlines.org/2021/07/nyc-orders-covid-vaccines-or-weekly-tests-for-all-public-employees-more-eu-states-requiring-proof-of-vaccine-to-enter-public-places/,https://endtimeheadlines.org/wp-content/uploads/2021/07/shutterstock_1699211866.jpeg,0
Facebook admits 185 million cases of censorship on their platform and the Biden administration says it’s not enough,https://endtimeheadlines.org/2021/07/facebook-admits-185-million-cases-of-censorship-on-their-platform-and-the-biden-administration-says-its-not-enough/,https://endtimeheadlines.org/wp-content/uploads/2021/07/shutterstock_1890672196.jpeg,0
The “Great Reset” is about Expanding Government Power and Suppressing Liberty,https://www.activistpost.com/2021/01/the-great-reset-is-about-expanding-government-power-and-suppressing-liberty.html,https://www.activistpost.com/wp-content/uploads/2020/10/great-reset-john-bush.jpg,0
“This Is Wealth Redistribution”: Blackrock And Other Institutional Investors Buying Entire Neighborhoods At Huge Premiums,https://www.activistpost.com/2021/06/this-is-wealth-redistribution-blackrock-and-other-institutional-investors-buying-entire-neighborhoods-at-huge-premiums.html?utm_source=Twitter&utm_medium=Social&utm_campaign=OneUpApp,https://www.activistpost.com/wp-content/uploads/2020/04/housing-pix-1024x581-1.jpg,0
Watch: Police unleash vicious weapon on anti-vaccine protesters,https://www.wnd.com/2021/08/watch-police-unleash-vicious-weapon-anti-vaccine-protesters/?utm_source=twitter&utm_medium&utm_content=2021-08-30,https://www.wnd.com/wp-content/uploads/2021/08/police-dogs-anti-vaccine-protesters-london-jpg.jpg,0
Why So Many Americans Reject Legal Due Process in the Age of Covid,https://www.activistpost.com/2021/08/why-so-many-americans-reject-legal-due-process-in-the-age-of-covid.html?utm_source=Twitter&utm_medium=Social&utm_campaign=OneUpApp,https://www.activistpost.com/wp-content/uploads/2018/04/Michigans-Systematic-Inquisition-of-Parents-Over-Religious-Objection-to-Vaccines-Leads-to-Federal-Lawsuit-by-Thomas-More-Law-Center.jpg,1
Here is a growing list of companies requiring COVID-19 vaccines for their employees,https://endtimeheadlines.org/2021/07/here-is-a-growing-list-of-companies-requiring-covid-19-vaccines-for-their-employees/,https://endtimeheadlines.org/wp-content/uploads/2021/07/shutterstock_1956671014.jpeg,0
LA Times says It’s time to get tough on COVID vaccine “evaders”,https://endtimeheadlines.org/2021/07/la-times-says-its-time-to-get-tough-on-covid-vaccine-evaders/,https://endtimeheadlines.org/wp-content/uploads/2021/07/shutterstock_1620547039.jpeg,0
Officials Use COVID To Create Statewide Vehicle Surveillance Programs Run By Rekor Systems,https://www.activistpost.com/2021/04/officials-use-covid-to-create-statewide-vehicle-surveillance-programs-run-by-rekor-systems.html?utm_source=Twitter&utm_medium=Social&utm_campaign=OneUpApp,https://www.activistpost.com/wp-content/uploads/2021/01/smart-city-surveillance-1024x590-1-1024x590-777x437-1.jpg,1
"COVID-19, Digital Rights and Nigeria’s Emerging Surveillance State",https://www.activistpost.com/2021/01/covid-19-digital-rights-and-nigerias-emerging-surveillance-state.html?utm_source=Twitter&utm_medium=Social&utm_campaign=OneUpApp,https://www.activistpost.com/wp-content/uploads/2021/01/digital-rights.jpg,0
Redefining words to serve the Biden administration's purpose,https://www.wnd.com/2021/04/redefining-words-serve-biden-administrations-purpose/?utm_source=twitter&utm_medium&utm_content=2021-04-17,https://www.wnd.com/wp-content/uploads/2021/04/dictionary-definition-propaganda-Pixabay.jpg,0
Hitting back at the CONs that harm healthcare,https://www.wnd.com/2021/08/hitting-back-cons-harm-healthcare/?utm_source=twitter&utm_medium&utm_content=2021-08-21,https://www.wnd.com/wp-content/uploads/2019/05/emergency_room.jpg,0
“Mom And Pop” Landlords Dying On The Vine As Un-Evictable Tenants Enjoy Pandemic Protections,https://www.activistpost.com/2021/04/mom-and-pop-landlords-dying-on-the-vine-as-un-evictable-tenants-enjoy-pandemic-protections.html?utm_source=Twitter&utm_medium=Social&utm_campaign=OneUpApp,https://www.activistpost.com/wp-content/uploads/2020/04/housing-pix.jpg,1
U.S. suffers largest rise in poverty rate in 50 years amid pandemic,https://www.wnd.com/2021/01/u-s-suffers-largest-rise-poverty-rate-50-years-amid-pandemic/?utm_source=twitter&utm_medium&utm_content=2021-01-26,https://www.wnd.com/wp-content/uploads/2020/04/economy-uncle-sam-dead-americans-coronavirus-reopen-protest-by-joe-kovacs.jpeg,1
Hallway war: Rep. Greene posts 'Trust The Science' on office door,https://www.wnd.com/2021/02/hallway-war-rep-greene-posts-trust-science-office-door/?utm_source=twitter&utm_medium&utm_content=2021-02-25,https://www.wnd.com/wp-content/uploads/2013/08/transgender_restroom.jpg,0
