Title,News_url,Image_url,Label
State Supreme Court to decide how far executive power goes,https://www.wnd.com/2021/04/state-supreme-court-decide-far-executive-power-goes/?utm_source=twitter&utm_medium&utm_content=2021-04-18,https://www.wnd.com/wp-content/uploads/2021/04/license-plates-florida-who-sez-says-funny-questions-defiant-world-health-organization-covid-coronavirus-jk.jpeg,1
"China confirms human case of bird flu, but says 'risk of transmission is low'",https://www.wnd.com/2021/06/china-confirms-human-case-bird-flu-says-risk-transmission-low/?utm_source=twitter&utm_medium&utm_content=2021-06-01,https://www.wnd.com/wp-content/uploads/2014/08/bird-flu_virus.jpg,1
Stunner! Covid patient No. 1 may have been Wuhan lab worker infected by a bat,https://www.wnd.com/2021/08/stunner-covid-patient-no-1-may-wuhan-worker-infected-bat/?utm_source=twitter&utm_medium&utm_content=2021-08-12,https://www.wnd.com/wp-content/uploads/2021/08/hanging-bat-Pixabay.jpg,1
"Amid Soaring Food Prices, Vietnam And China Buy Indian Rice For First Time In Decades",https://www.activistpost.com/2021/01/amid-soaring-food-prices-vietnam-and-china-buy-indian-rice-for-first-time-in-decades.html?utm_source=Twitter&utm_medium=Social&utm_campaign=OneUpApp,https://www.activistpost.com/wp-content/uploads/2021/01/indian-rice-pix.jpg,0
Element' of intel community favors COVID lab-leak theory,https://www.wnd.com/2021/08/element-intelligence-community-believes-covid-leaked-wuhan-lab-bidens-90-day-review-shows-security-personnel-stand-guard-outside-wuhan-institute-virology-wuhan/?utm_source=twitter&utm_medium&utm_content=2021-08-27,https://www.wnd.com/wp-content/uploads/2021/05/Wuhan_Institute_of_Virology_main_entrance.jpg,0
"Homeless activists take over hotel with hatchets, knives",https://www.wnd.com/2021/02/4889339/?utm_source=twitter&utm_medium&utm_content=2021-02-01,https://www.wnd.com/wp-content/uploads/2021/02/olympia-homeless-red-lion.jpg,0
Why Biden administration got 'seasonal migration' claims so wrong,https://www.wnd.com/2021/07/biden-administration-got-seasonal-migration-claims-wrong/?utm_source=twitter&utm_medium&utm_content=2021-07-30,https://www.wnd.com/wp-content/uploads/2018/10/migrant-caravan-mexico-2018-Fox-Business-600-jpg.jpg,0
August Will Be A Real Turning Point – Welcome To The Biggest Eviction Horror Show In U.S. History,https://www.activistpost.com/2021/08/august-will-be-a-real-turning-point-welcome-to-the-biggest-eviction-horror-show-in-u-s-history.html?utm_source=Twitter&utm_medium=Social&utm_campaign=OneUpApp,https://www.activistpost.com/wp-content/uploads/2020/07/eviction-tmu-1024x578-1.jpg,0
Tables turned: Team Biden insists it's 'NOT kids in cages',https://www.wnd.com/2021/02/tables-turned-team-biden-insists-not-kids-cages/?utm_source=twitter&utm_medium&utm_content=2021-02-23,https://www.wnd.com/wp-content/uploads/2019/07/obama-children-migrant-cages.jpg,0
Health insurers pushing for people to self-diagnose?,https://www.wnd.com/2021/07/health-insurers-pushing-people-self-diagnose/?utm_source=twitter&utm_medium&utm_content=2021-07-11,https://www.wnd.com/wp-content/uploads/2021/01/snake-serpent-pole-medical-ambulance-healing-moses-hospital-healthy-emergency-doctors-nurses-jk.jpeg,1
New curriculum mandates teaching atheism in public schools,https://www.wnd.com/2021/03/new-curriculum-mandates-teaching-atheism-public-schools/?utm_source=twitter&utm_medium&utm_content=2021-03-20,https://www.wnd.com/wp-content/uploads/2016/05/atheism.jpg,0
Moderna's COVID vaccine causing bizarre side effects,https://www.wnd.com/2021/02/modernas-covid-vaccine-causing-bizarre-side-effects/?utm_source=twitter&utm_medium&utm_content=2021-02-03,https://www.wnd.com/wp-content/uploads/2021/02/rash-vaccine-moderna-covid-coronavirus-side-effects-jpg.jpg,0
"Voluntary phase is over' on vaccines, says mayor",https://www.wnd.com/2021/07/voluntary-phase-vaccines-says-mayor/?utm_source=twitter&utm_medium&utm_content=2021-07-28,https://www.wnd.com/wp-content/uploads/2021/01/vaccine-covid-coronavirus-glove-military-defense.jpg,1
Pharmacist learns fate for trying to ruin hundreds of COVID vaccines,https://www.wnd.com/2021/06/pharmacist-learns-fate-trying-ruin-hundreds-doses-covid-vaccine/?utm_source=twitter&utm_medium&utm_content=2021-06-09,https://www.wnd.com/wp-content/uploads/2020/12/moderna-vaccine-covid-coronavirus-military-defense.jpg,0
Revealed: Left's idea that government power is 'essentially limitless',https://www.wnd.com/2021/08/revealed-lefts-idea-government-power-essentially-limitless/?utm_source=twitter&utm_medium&utm_content=2021-08-28,https://www.wnd.com/wp-content/uploads/2013/02/flag_barbed_wire.jpg,1
No Money? 9 Ways to Prep for FREE (or Almost Free),https://www.naturalblaze.com/2021/01/no-money-9-ways-to-prep-for-free-or-almost-free.html?utm_source=Twitter&utm_medium=Social&utm_campaign=OneUpApp,https://www.naturalblaze.com/wp-content/uploads/2021/01/frugal-prepper.jpg,1
ABC News correspondent: 'Shun' people who refuse to get COVID-19 vaccine,https://www.wnd.com/2021/05/abc-news-correspondent-shun-people-refuse-get-covid-19-vaccine/?utm_source=twitter&utm_medium&utm_content=2021-05-04,https://www.wnd.com/wp-content/uploads/2019/09/abc_news.jpg,1
Understanding the Dangers of Innovation Zones and Smart Cities,https://www.activistpost.com/2021/02/understanding-the-dangers-of-innovation-zones-and-smart-cities.html,https://www.activistpost.com/wp-content/uploads/2021/02/smart-cities-tlav.jpg,0
Kids’ Apps That Don’t Comply with Data Collecting Regulations Make Targeted Advertising Easy,https://www.activistpost.com/2021/06/kids-apps-that-dont-comply-with-data-collecting-regulations-make-targeted-advertising-easy.html?utm_source=Twitter&utm_medium=Social&utm_campaign=OneUpApp,https://www.activistpost.com/wp-content/uploads/2021/06/Toddlers-Laps-More-than-apps.jpg,0
"New jobs miss expectations, unemployment up in April",https://www.wnd.com/2021/05/new-jobs-miss-expectations-unemployment-april/?utm_source=twitter&utm_medium&utm_content=2021-05-07,https://www.wnd.com/wp-content/uploads/2019/04/handshake-business-economy-deal-agreement-economy-hiring-employment-jobs-pixabay.jpg,1
"Segregation returns! Unvaxxed students threatened, harassed",https://www.wnd.com/2021/07/segregation-returns-unvaxxed-students-threatened-harassed/?utm_source=twitter&utm_medium&utm_content=2021-07-22,https://www.wnd.com/wp-content/uploads/2021/01/vaccine-vaccination-medicine-doctor-Pixabay-copyright-free-image.jpg,1
"Pfizer Jab Receives Full Approval From FDA, Pentagon Mandates Vaccinations For All Troops",https://www.naturalblaze.com/2021/08/pfizer-jab-receives-full-approval-from-fda-pentagon-mandates-vaccinations-for-all-troops.html?utm_source=Twitter&utm_medium=Social&utm_campaign=OneUpApp,https://www.naturalblaze.com/wp-content/uploads/2021/08/pfizer-vax-zh.jpg,1
Should The Public Be Paid To Take a COVID19 Vaccine?,https://www.naturalblaze.com/2020/11/should-the-public-be-paid-to-take-a-covid19-vaccine.html,https://www.naturalblaze.com/wp-content/uploads/2020/05/vaccine-money-ead.jpg,0
Government bans removing masks to drink alcohol outside,https://www.wnd.com/2021/08/australian-state-bans-removing-masks-drink-alcohol-outside/?utm_source=twitter&utm_medium&utm_content=2021-08-17,https://www.wnd.com/wp-content/uploads/2019/12/wine-alcohol-booze-grapes-glasses-food-drinks-drinking-pixabay-jpg.jpg,0
How “Big Food” Influences Public Health Policy to the Detriment of Public Health,https://www.activistpost.com/2021/01/how-big-food-influences-public-health-policy-to-the-detriment-of-public-health.html?utm_source=Twitter&utm_medium=Social&utm_campaign=OneUpApp,https://www.activistpost.com/wp-content/uploads/2021/01/supermarket.jpg,0
The institute that is plotting the collapse of Western civilization,https://www.wnd.com/2021/07/institute-plotting-collapse-western-civilization/?utm_source=twitter&utm_medium&utm_content=2021-07-31,https://www.wnd.com/wp-content/uploads/2021/07/Statue-of-Liberty-Pixabay.jpg,1
"Study finds CDC inflated COVID numbers by 1,600%",https://www.wnd.com/2021/02/study-finds-cdc-inflated-covid-numbers-1600/?utm_source=twitter&utm_medium&utm_content=2021-02-10,https://www.wnd.com/wp-content/uploads/2020/05/coronavirus-covid-19-blood-military-defense.jpg,1
Extreme drought in Northern Mexico has killed tens of thousands of cattle,https://endtimeheadlines.org/2021/08/extreme-drought-in-northern-mexico-has-killed-tens-of-thousands-of-cattle/,https://endtimeheadlines.org/wp-content/uploads/2021/08/shutterstock_1647356764.jpeg,1
Stunner! Expert says 'FDA-approved' Pfizer shot is NOT what people have been getting,https://www.wnd.com/2021/08/stunner-expert-says-fda-approved-pfizer-shot-not-people-getting/?utm_source=twitter&utm_medium&utm_content=2021-08-25,https://www.wnd.com/wp-content/uploads/2021/03/vaccines-closeucoronavirus-covid-military-defense.jpg,1
EFF to First Circuit: Schools Should Not Be Policing Students’ Weekend Snapchat Posts,https://www.activistpost.com/2021/02/eff-to-first-circuit-schools-should-not-be-policing-students-weekend-snapchat-posts.html,https://www.activistpost.com/wp-content/uploads/2020/12/student-surveillance-eff.jpg,1
State House passes bill curbing governor's emergency powers,https://www.wnd.com/2021/04/state-house-passes-bill-curbing-governors-emergency-powers/?utm_source=twitter&utm_medium&utm_content=2021-04-09,https://www.wnd.com/wp-content/uploads/2021/04/live-free-or-die-new-hampshire-license-plate.jpg,1
Lesson from pandemic: More regulatory flexibility improves health care,https://www.wnd.com/2021/07/lesson-pandemic-regulatory-flexibility-improves-health-care/?utm_source=twitter&utm_medium&utm_content=2021-07-11,https://www.wnd.com/wp-content/uploads/2019/10/x-ray-xray-arthritis-doctors-hospital-joints-knees-bones-healthy-standing-injured-hurt-pain-pixabay.jpg,1
Franklin Graham: I fear 'that the swamp has won',https://www.wnd.com/2021/04/franklin-graham-fear-swamp-won/?utm_source=twitter&utm_medium&utm_content=2021-04-30,https://www.wnd.com/wp-content/uploads/2018/02/american-flag-marble-GettyImages-801864684-600.jpg,1
Here’s How to Prep for 2021,https://www.naturalblaze.com/2021/01/heres-how-to-prep-for-2021.html?utm_source=Twitter&utm_medium=Social&utm_campaign=OneUpApp,https://www.naturalblaze.com/wp-content/uploads/2021/01/prep-2021.jpg,1
Top California Democrat endorses Republican Larry Elder,https://www.wnd.com/2021/08/top-california-democrat-endorses-republican-larry-elder/?utm_source=twitter&utm_medium&utm_content=2021-08-25,https://www.wnd.com/wp-content/uploads/2020/10/california-north-carolina-license-plates-americans-jk.jpeg,1
Trump asks: 'Who or what will Joe Biden surrender to next?',https://www.wnd.com/2021/08/trump-time-joe-biden-resign-disgrace/?utm_source=twitter&utm_medium&utm_content=2021-08-16,https://www.wnd.com/wp-content/uploads/2021/01/donald-trump-air-force-one-darkness.jpg,1
What Is Biden Hiding?,http://jwatch.us/kj8n4T,https://www.judicialwatch.org/wp-content/uploads/2021/02/judicial_social_jwtipsheet-reopen_1024x512_v1.jpg,0
New International Travel Advisory Puts Airlines’ Hopes For Summer Rebound At Risk,https://www.activistpost.com/2021/04/new-international-travel-advisory-puts-airlines-hopes-for-summer-rebound-at-risk.html?utm_source=Twitter&utm_medium=Social&utm_campaign=OneUpApp,https://www.activistpost.com/wp-content/uploads/2020/03/airport-empty-1024x590-1.jpg,0
“Smart” Office Chair Cushions That Track Employee Health and Activity Aren’t Popular Among Employees,https://www.activistpost.com/2021/01/smart-office-chair-cushions-that-track-employee-health-and-activity-arent-popular-among-employees.html?utm_source=Twitter&utm_medium=Social&utm_campaign=OneUpApp,https://www.activistpost.com/wp-content/uploads/2021/01/business-man-pix.jpg,0
Are digital health passports a “Trojan Horse” for a coming cashless society?,https://endtimeheadlines.org/2021/08/are-digital-health-passports-a-trojan-horse-for-a-coming-cashless-society/,https://endtimeheadlines.org/wp-content/uploads/2021/08/shutterstock_1154536387.jpeg,0
Former elections clerk: Zuckerberg activists took control of 2020 race,https://www.wnd.com/2021/06/former-elections-clerk-zuckerberg-activists-took-control-2020-race/?utm_source=twitter&utm_medium&utm_content=2021-06-23,https://www.wnd.com/wp-content/uploads/2021/05/ballots-drop-voting-voters-votes-elections-jk-full-jpg.jpg,0
Fifteen Signs You’re in an Abusive Relationship with the Government,https://countermarkets.com/fifteen-signs-youre-in-an-abusive-relationship-with-the-government/?utm_source=Twitter&utm_medium=Social&utm_campaign=OneUpApp,https://countermarkets.com/wp-content/uploads/2020/12/statism.jpg,0
Racial and Immigrant Justice Groups Sue Government for Records of COVID-19 Data Surveillance,https://www.activistpost.com/2021/02/racial-and-immigrant-justice-groups-sue-government-for-records-of-covid-19-data-surveillance.html,https://www.activistpost.com/wp-content/uploads/2021/01/spiro-covid-loading-scaled-1.jpg,1
U.S. Chamber of Commerce warns worker shortage getting worse,https://www.wnd.com/2021/06/u-s-chamber-commerce-warns-worker-shortage-getting-worse/?utm_source=twitter&utm_medium&utm_content=2021-06-01,https://www.wnd.com/wp-content/uploads/2020/06/jobs-economy-manufacturing-welding-metal-face-shield-military-defense.jpg,1
"Lockdowns cause 10 times more harm than good, says peer-reviewed study",https://www.wnd.com/2021/01/lockdowns-cause-10-times-harm-good-says-peer-reviewed-study/?utm_source=twitter&utm_medium&utm_content=2021-01-17,https://www.wnd.com/wp-content/uploads/2021/01/restaurant-tables-chairs-empty-lockdown-coronavirus-covid-cafe-breakfast-lunch-dinner-pixabay.jpg,0
Doctor accused of sacrificing animals in his apartment for ‘Santeria’ witchcraft,https://endtimeheadlines.org/2021/08/doctor-accused-of-sacrificing-animals-in-his-apartment-for-santeria-witchcraft/,https://endtimeheadlines.org/wp-content/uploads/2021/08/shutterstock_449993101.jpeg,0
What Rental Hyperinflation Looks Like: “Soaring Prices. Competition. Desperation.”,https://www.activistpost.com/2021/08/what-rental-hyperinflation-looks-like-soaring-prices-competition-desperation.html?utm_source=Twitter&utm_medium=Social&utm_campaign=OneUpApp,https://www.activistpost.com/wp-content/uploads/2016/04/housing_bubble.jpg,0
Infrastructure 'paid for' with borrowed money,https://www.wnd.com/2021/08/infrastructure-paid-borrowed-money/?utm_source=twitter&utm_medium&utm_content=2021-08-15,https://www.wnd.com/wp-content/uploads/2020/05/capitol-congress-americans-politics-government-freedom-pixabay-jpg.jpg,1
Lockdown Study Finds Undiagnosed Mental Health Crisis Among New Mothers,https://www.naturalblaze.com/2021/02/lockdown-study-finds-undiagnosed-mental-health-crisis-among-new-mothers.html?utm_source=Twitter&utm_medium=Social&utm_campaign=OneUpApp,https://www.naturalblaze.com/wp-content/uploads/2021/02/mother-depressed-pix.jpg,1
"The Chicago Mayor, Wuhan & Much More",http://jwatch.us/kpmiWx,https://www.judicialwatch.org/wp-content/uploads/2021/06/Judicial_Social_JWTipsheet-Chicago_1200x627_v1.jpg,1
WHO chief: Investigate Wuhan lab-leak theory,https://www.wnd.com/2021/03/4904369/?utm_source=twitter&utm_medium&utm_content=2021-03-31,https://www.wnd.com/wp-content/uploads/2020/01/wuhan-china-bridge-pixabay-mystery-virus-quarantine.jpg,1
"CDC reverses indoor mask policy, says fully vaccinated people should wear masks indoors in Covid hot spots",https://endtimeheadlines.org/2021/07/cdc-reverses-indoor-mask-policy-says-fully-vaccinated-people-should-wear-masks-indoors-in-covid-hot-spots/,https://endtimeheadlines.org/wp-content/uploads/2021/07/shutterstock_1722378586.jpeg,0
How TSA explains allowing illegal immigrants to fly with you,https://www.wnd.com/2021/05/tsa-explains-allowing-illegal-immigrants-fly/?utm_source=twitter&utm_medium&utm_content=2021-05-05,https://www.wnd.com/wp-content/uploads/2014/12/airlines-airplane-flying-600.jpg,0
Kupelian explores WND's 'STOLEN ELECTION' report on popular TV show,https://www.wnd.com/2021/08/kupelian-explores-wnds-stolen-election-report-popular-tv-show/?utm_source=twitter&utm_medium&utm_content=2021-08-15,https://www.wnd.com/wp-content/uploads/2020/10/two-term-trump-sign-voting-2020-peace-flag.jpg,1
Democratic senator on hot mic confessing plan to bypass GOP again,https://www.wnd.com/2021/03/democratic-senator-hot-mic-confessing-plan-bypass-gop/?utm_source=twitter&utm_medium&utm_content=2021-03-16,https://www.wnd.com/wp-content/uploads/2019/09/sky-CAPITOL-sunset-washington-dc-congress-americans-patriotic-laws-lawmakers-legislative-house-senate-pixabay.jpg,0
Biden considers requiring troops to get COVID shot,https://www.wnd.com/2021/04/4912201/?utm_source=twitter&utm_medium&utm_content=2021-04-30,https://www.wnd.com/wp-content/uploads/2020/07/flag-sailors-coronavirus-face-masks-uniform-patriotic-patriotism-americans-sky-military-defense.jpg,1
Former DHS official says Republican Party is a greater threat to National Security than Al Qaeda or ISIS,https://endtimeheadlines.org/2021/07/former-dhs-official-says-republican-party-is-a-greater-threat-to-national-security-than-al-qaeda-or-isis/,https://endtimeheadlines.org/wp-content/uploads/2021/07/shutterstock_1484398139.jpeg,0
Has Cuba's socialism reached the point that will break the country?,https://www.wnd.com/2021/07/cubas-socialism-reached-point-will-break-country/?utm_source=twitter&utm_medium&utm_content=2021-07-13,https://www.wnd.com/wp-content/uploads/2021/07/Cuba-The-Castle-by-the-Sea-El-Morro-Havana-Cuba.jpg,1
Toyota yanks all Olympic TV ads amid COVID frustration,https://www.wnd.com/2021/07/toyota-yanks-olympic-tv-ads-amid-covid-frustration/?utm_source=twitter&utm_medium&utm_content=2021-07-19,https://www.wnd.com/wp-content/uploads/2021/03/high-jumper-bar-woman-women-girl-female-athletes-athletic-olympics-track-field-hair-nike-americans-healthy-exercise-military-defense.jpg,1
"Former staffer sues congressman, claiming 'reckless' response to COVID",https://www.wnd.com/2021/05/former-staffer-sues-congressman-claiming-reckless-response-covid/?utm_source=twitter&utm_medium&utm_content=2021-05-14,https://www.wnd.com/wp-content/uploads/2012/01/gavel.jpg,0
More Than 40 Organizations Call on Biden Administration Abandon “Virtual Wall” Immigration Bill,https://www.activistpost.com/2021/03/more-than-40-organizations-call-on-biden-administration-abandon-virtual-wall-immigration-bill.html,https://www.activistpost.com/wp-content/uploads/2021/03/biden-tlav.jpg,1
Microsoft Wants to Reanimate You as a “Conversational” Chatbot After You Die,https://www.activistpost.com/2021/01/microsoft-wants-to-reanimate-you-as-a-conversational-chatbot-after-you-die.html?utm_source=Twitter&utm_medium=Social&utm_campaign=OneUpApp,https://www.activistpost.com/wp-content/uploads/2019/07/artificial-intelligence-3048957_1280-1024x575-1-1024x575-1024x575-1024x575.jpg,1
"Worst sandstorm in 10 years darkens China, hundreds of flights canceled",https://www.wnd.com/2021/03/worst-sandstorm-10-years-darkens-china-hundreds-flights-canceled/?utm_source=twitter&utm_medium&utm_content=2021-03-15,https://www.wnd.com/wp-content/uploads/2021/03/sandstorm-duststorm-china-ap-video-jpg.jpg,0
Marine economy described as key to American recovery from pandemic,https://www.wnd.com/2021/03/marine-economy-described-key-american-recovery-pandemic/?utm_source=twitter&utm_medium&utm_content=2021-03-21,https://www.wnd.com/wp-content/uploads/2021/03/boats-boating-flag-river-marine-florida-vacationing-jk.jpg,1
Political parties warned that Gen Z is still 'up for grabs',https://www.wnd.com/2021/08/parties-warned-gen-z-still-grabs/?utm_source=twitter&utm_medium&utm_content=2021-08-28,https://www.wnd.com/wp-content/uploads/2020/11/Students-college-diversity-interracial-Pixabay-copyright-free-image.jpg,0
FTC Lawsuit Alleges that Frontier Knowingly Sold Internet Speeds It Can’t Deliver to 30% of Customers,https://www.activistpost.com/2021/05/ftc-lawsuit-alleges-that-frontier-knowingly-sold-internet-speeds-it-cant-deliver-to-30-of-customers.html?utm_source=Twitter&utm_medium=Social&utm_campaign=OneUpApp,https://www.activistpost.com/wp-content/uploads/2021/05/fraud-alert-pix.jpg,1
"Report from Washington says new unemployment claims hit 348,000",https://www.wnd.com/2021/08/report-washington-says-new-unemployment-claims-hit-348000/?utm_source=twitter&utm_medium&utm_content=2021-08-19,https://www.wnd.com/wp-content/uploads/2021/04/capitol-congress-house-senate-night-jpg.jpg,0
Actually contrary to all rules of science': Watch doctor destroy CDC's messaging,https://www.wnd.com/2021/08/actually-contrary-rules-science-watch-doctor-destroy-cdcs-messaging/?utm_source=twitter&utm_medium&utm_content=2021-08-10,https://www.wnd.com/wp-content/uploads/2020/05/coronavirus-pandemic-covid-19-pexels.jpg,1
GOP senators to Biden: End Iran talks while it funds Hamas terrorism,https://www.wnd.com/2021/05/gop-senators-biden-end-iran-talks-funds-hamas-terrorism/?utm_source=twitter&utm_medium&utm_content=2021-05-13,https://www.wnd.com/wp-content/uploads/2018/12/pixabay-iran-flag.jpg,0
Bartering: Could You Live Without Money?,https://www.naturalblaze.com/2021/07/bartering-could-you-live-without-money.html?utm_source=Twitter&utm_medium=Social&utm_campaign=OneUpApp,https://www.naturalblaze.com/wp-content/uploads/2021/07/bartering-op.jpg,0
Social Security’s Insolvency Is Bigger Than Climate Change And COVID-19 Combined,https://www.activistpost.com/2021/08/social-securitys-insolvency-is-bigger-than-climate-change-and-covid-19-combined.html?utm_source=Twitter&utm_medium=Social&utm_campaign=OneUpApp,https://www.activistpost.com/wp-content/uploads/2017/01/pension_collapse.jpg,1
Americans' Confidence in Major U.S. Institutions Dips,https://news.gallup.com/poll/352316/americans-confidence-major-institutions-dips.aspx,http://content.gallup.com/origin/gallupinc/GallupSpaces/Production/Cms/POLL/nd43vxjviu29lfal7ut3sa.jpg,0
Labor Department reports unemployment falls to 5.4%,https://www.wnd.com/2021/08/labor-department-reports-unemployment-falls-5-4/?utm_source=twitter&utm_medium&utm_content=2021-08-06,https://www.wnd.com/wp-content/uploads/2014/12/now_hiring.jpg,1
"Capitol Police Hide January 6 Disturbance Videos, Biden to Send $3.3 Billion to Afghanistan, and more!",http://jwatch.us/25sTM3,https://www.judicialwatch.org/wp-content/uploads/2021/08/Judicial_Social_JWTipsheet-Lori_1200x627_v1.jpg,1
It’s Far Too Easy For Abusers To Exploit Smart Toys And Trackers,https://www.activistpost.com/2021/06/its-far-too-easy-for-abusers-to-exploit-smart-toys-and-trackers.html?utm_source=Twitter&utm_medium=Social&utm_campaign=OneUpApp,https://www.activistpost.com/wp-content/uploads/2021/06/activity-tracker-conversation.jpg,0
Big Court Victory: Fed Lawsuit to Clean Dirty Elections Rolls Moves Forward; Cover-up: Biden’s Dog Bites of Secret Service; Fauci Agency/Bill Gates/China Wuhan Emails,http://jwatch.us/Kiw3t4,https://www.judicialwatch.org/wp-content/uploads/2021/08/Judicial_Social_JWTipsheet-Colorado_1200x627_v1.1.jpg,1
Virus fear mongering sends stock market in tailspin,https://endtimeheadlines.org/2021/07/virus-fear-mongering-sends-stock-market-in-tailspin/,https://endtimeheadlines.org/wp-content/uploads/2021/07/shutterstock_1707677488.jpeg,0
Sen. Inhofe warns Biden defense spending falling behind,https://www.wnd.com/2021/05/sen-inhofe-warns-biden-defense-spending-falling-behind/?utm_source=twitter&utm_medium&utm_content=2021-05-08,https://www.wnd.com/wp-content/uploads/2021/04/speed-warplanes-afterburners-aircraft-carriers-takeoff-military-defense.jpg,0
Copyright fight looms large over 2020's medical advances,https://www.wnd.com/2021/02/copyright-fight-looms-large-2020s-medical-advances/?utm_source=twitter&utm_medium&utm_content=2021-02-06,https://www.wnd.com/wp-content/uploads/2015/10/dna.jpg,1
Germany Poised To Cut International Air Travel “To Almost Zero” On Virus Variant Fears,https://www.activistpost.com/2021/01/germany-poised-to-cut-international-air-travel-to-almost-zero-on-virus-variant-fears.html?utm_source=Twitter&utm_medium=Social&utm_campaign=OneUpApp,https://www.activistpost.com/wp-content/uploads/2021/01/german-airport-pix.jpg,0
LISTED: 5 'never before never again' events of 2020,https://www.wnd.com/2021/01/listed-5-never-never-events-2020/?utm_source=twitter&utm_medium&utm_content=2021-01-01,https://www.wnd.com/wp-content/uploads/2021/01/2020-3-Pixabay-copyright-free-image.jpg,0
THE SEQUEL: Face mask mandates are returning across the Nation.,https://endtimeheadlines.org/2021/07/the-sequel-face-mask-mandates-are-returning-across-the-nation/,https://endtimeheadlines.org/wp-content/uploads/2021/07/9FAEFC6C-1AD9-4D6C-9716-2EA87BCBF4CB.jpeg,0
"FDA Approved Heart Pumps Despite Manufacturing and Quality Problems; 3,000 Death Reports, 20,000 Injury Reports Filed",https://www.activistpost.com/2021/08/fda-approved-heart-pumps-despite-manufacturing-and-quality-problems-3000-death-reports-20000-injury-reports-filed.html?utm_source=Twitter&utm_medium=Social&utm_campaign=OneUpApp,https://www.activistpost.com/wp-content/uploads/2021/08/steth-pix.jpg,0
Fewer people filing for unemployment where fed bonus is dropped,https://www.wnd.com/2021/07/fewer-people-filing-unemployment-fed-bonus-dropped/?utm_source=twitter&utm_medium&utm_content=2021-07-19,https://www.wnd.com/wp-content/uploads/2019/11/dark-money-currency-dollars-cash-tree-pixabay.jpg,1
$60 Billion U.S. Tax Dollars Swindled by Biofuel Scam Artists is “most significant series of frauds on the environment ever prosecuted.”,https://www.activistpost.com/2021/05/60-billion-u-s-tax-dollars-swindled-by-biofuel-scam-artists-is-most-significant-series-of-frauds-on-the-environment-ever-prosecuted.html?utm_source=Twitter&utm_medium=Social&utm_campaign=OneUpApp,https://www.activistpost.com/wp-content/uploads/2021/05/biofuel-station.jpg,1
Supreme Court asked to rule schools can't govern off-campus messages,https://www.wnd.com/2021/04/supreme-court-asked-rule-schools-cant-govern-off-campus-messages/?utm_source=twitter&utm_medium&utm_content=2021-04-03,https://www.wnd.com/wp-content/uploads/2012/01/constitution.jpg,1
"U.S. Senators Urge FCC to Include State, Local, and Tribal Input on Broadband Deployment; Opposition to 4G and 5G Increasing",https://www.activistpost.com/2021/04/u-s-senators-urge-fcc-to-include-state-local-and-tribal-input-on-broadband-deployment-opposition-to-4g-and-5g-increasing.html,https://www.activistpost.com/wp-content/uploads/2021/04/FCC-3-flag.jpg,1
Skills Trump Stuff: Don’t Forget Your Chef’s Hat in an Emergency,https://www.naturalblaze.com/2021/07/skills-trump-stuff-dont-forget-your-chefs-hat-in-an-emergency.html?utm_source=Twitter&utm_medium=Social&utm_campaign=OneUpApp,https://www.naturalblaze.com/wp-content/uploads/2021/07/cooking-housewife-chef.jpg,1